,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
285719,285719,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,7,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,6.0,1,22,2017,12,16
285766,285766,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,10,Bad At Love,Halsey,Bad At LoveHalsey,1,6.0,5,22,2018,2,17
285871,285871,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,16,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,12.0,6,22,2017,12,23
285948,285948,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,20,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,17.0,13,22,2018,4,14
286016,286016,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,24,Bank Account,21 Savage,Bank Account21 Savage,1,18.0,12,22,2017,12,23
286103,286103,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,31,Roll In Peace,Kodak Black Featuring XXXTENTACION,Roll In PeaceKodak Black Featuring XXXTENTACION,1,36.0,31,22,2018,2,3
286126,286126,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,34,Rake It Up,Yo Gotti Featuring Nicki Minaj,Rake It UpYo Gotti Featuring Nicki Minaj,1,27.0,8,22,2017,12,16
286221,286221,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,41,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,38.0,27,22,2018,3,10
286337,286337,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,50,Silence,Marshmello Featuring Khalid,SilenceMarshmello Featuring Khalid,1,46.0,30,22,2018,1,27
286563,286563,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,8,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,6.0,1,23,2018,3,10
286578,286578,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,9,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,7.0,1,23,2017,12,23
286668,286668,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,16,Bad At Love,Halsey,Bad At LoveHalsey,1,10.0,5,23,2018,2,24
286707,286707,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,18,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,16.0,6,23,2017,12,30
286820,286820,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,26,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,20.0,13,23,2018,4,21
286827,286827,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,27,Bank Account,21 Savage,Bank Account21 Savage,1,24.0,12,23,2017,12,30
286990,286990,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,40,Roll In Peace,Kodak Black Featuring XXXTENTACION,Roll In PeaceKodak Black Featuring XXXTENTACION,1,31.0,31,23,2018,2,10
287038,287038,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,45,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,41.0,27,23,2018,3,17
287280,287280,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,11,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,9.0,1,24,2017,12,30
287295,287295,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,12,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,8.0,1,24,2018,3,17
287355,287355,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,17,Bad At Love,Halsey,Bad At LoveHalsey,1,16.0,5,24,2018,3,3
287397,287397,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,20,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,21.0,6,24,2018,1,6
287498,287498,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,28,Bank Account,21 Savage,Bank Account21 Savage,1,35.0,12,24,2018,1,6
287545,287545,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,32,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,26.0,13,24,2018,4,28
287690,287690,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,47,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,45.0,27,24,2018,3,24
287691,287691,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,47,Roll In Peace,Kodak Black Featuring XXXTENTACION,Roll In PeaceKodak Black Featuring XXXTENTACION,1,40.0,31,24,2018,2,17
287856,287856,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,10,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,12.0,1,25,2018,1,6
287878,287878,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,12,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,12.0,1,25,2018,3,24
287911,287911,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,15,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,20.0,6,25,2018,1,13
287969,287969,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,21,Bad At Love,Halsey,Bad At LoveHalsey,1,17.0,5,25,2018,3,10
288075,288075,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,29,Bank Account,21 Savage,Bank Account21 Savage,1,28.0,12,25,2018,1,13
288208,288208,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,43,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,32.0,13,25,2018,5,5
288264,288264,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,50,Roll In Peace,Kodak Black Featuring XXXTENTACION,Roll In PeaceKodak Black Featuring XXXTENTACION,1,47.0,31,25,2018,2,24
288371,288371,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,10,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,10.0,1,26,2018,1,13
288440,288440,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,18,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,12.0,1,26,2018,3,31
288472,288472,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,21,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,15.0,6,26,2018,1,20
288523,288523,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,27,Bad At Love,Halsey,Bad At LoveHalsey,1,21.0,5,26,2018,3,17
288577,288577,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,32,Strip That Down,Liam Payne Featuring Quavo,Strip That DownLiam Payne Featuring Quavo,1,32.0,10,26,2017,12,2
288632,288632,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,37,Bank Account,21 Savage,Bank Account21 Savage,1,29.0,12,26,2018,1,20
288694,288694,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,45,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,43.0,13,26,2018,5,12
288856,288856,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,17,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,10.0,1,27,2018,1,20
288891,288891,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,21,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,18.0,1,27,2018,4,7
288939,288939,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,27,Bad At Love,Halsey,Bad At LoveHalsey,1,27.0,5,27,2018,3,24
288950,288950,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,28,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,21.0,6,27,2018,1,27
289016,289016,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,36,Strip That Down,Liam Payne Featuring Quavo,Strip That DownLiam Payne Featuring Quavo,1,32.0,10,27,2017,12,9
289031,289031,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,37,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,45.0,13,27,2018,5,19
289041,289041,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,38,Bank Account,21 Savage,Bank Account21 Savage,1,37.0,12,27,2018,1,27
289237,289237,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,19,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,17.0,1,28,2018,1,27
289255,289255,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,21,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,21.0,1,28,2018,4,14
289338,289338,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,32,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,28.0,6,28,2018,2,3
289346,289346,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,33,Bad At Love,Halsey,Bad At LoveHalsey,1,27.0,5,28,2018,3,31
289383,289383,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,37,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,37.0,13,28,2018,5,26
289411,289411,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,41,Strip That Down,Liam Payne Featuring Quavo,Strip That DownLiam Payne Featuring Quavo,1,36.0,10,28,2017,12,16
289449,289449,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,47,Bank Account,21 Savage,Bank Account21 Savage,1,38.0,12,28,2018,2,3
289518,289518,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,8,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,6.0,3,29,2017,12,2
289579,289579,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,23,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,19.0,1,29,2018,2,3
289592,289592,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,24,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,21.0,1,29,2018,4,21
289667,289667,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,35,Slow Hands,Niall Horan,Slow HandsNiall Horan,1,34.0,11,29,2017,12,2
289678,289678,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,37,Bad At Love,Halsey,Bad At LoveHalsey,1,33.0,5,29,2018,4,7
289709,289709,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,42,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,32.0,6,29,2018,2,10
289806,289806,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,13,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,8.0,3,30,2017,12,9
289853,289853,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,24,Attention,Charlie Puth,AttentionCharlie Puth,1,19.0,5,30,2017,12,2
289857,289857,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,25,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,23.0,1,30,2018,2,10
289874,289874,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,27,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,24.0,1,30,2018,4,28
289941,289941,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,38,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,42.0,6,30,2018,2,17
289954,289954,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,40,Slow Hands,Niall Horan,Slow HandsNiall Horan,1,35.0,11,30,2017,12,9
289963,289963,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,42,Bad At Love,Halsey,Bad At LoveHalsey,1,37.0,5,30,2018,4,14
290052,290052,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,14,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,13.0,3,31,2017,12,16
290070,290070,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,19,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,25.0,1,31,2018,2,17
290123,290123,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,30,Attention,Charlie Puth,AttentionCharlie Puth,1,24.0,5,31,2017,12,9
290130,290130,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,32,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,27.0,1,31,2018,5,5
290176,290176,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,40,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,38.0,6,31,2018,2,24
290217,290217,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,48,Bad At Love,Halsey,Bad At LoveHalsey,1,42.0,5,31,2018,4,21
290229,290229,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,50,Slow Hands,Niall Horan,Slow HandsNiall Horan,1,40.0,11,31,2017,12,16
290246,290246,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,8,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,32.0,1,32,2018,5,12
290269,290269,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,19,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,14.0,3,32,2017,12,23
290293,290293,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,25,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,19.0,1,32,2018,2,24
290322,290322,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,30,Attention,Charlie Puth,AttentionCharlie Puth,1,30.0,5,32,2017,12,16
290370,290370,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,41,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,40.0,6,32,2018,3,3
290413,290413,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,50,Bad At Love,Halsey,Bad At LoveHalsey,1,48.0,5,32,2018,4,28
290435,290435,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,13,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,8.0,1,33,2018,5,19
290459,290459,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,22,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,19.0,3,33,2017,12,30
290499,290499,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,33,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,25.0,1,33,2018,3,3
290516,290516,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,36,Attention,Charlie Puth,AttentionCharlie Puth,1,30.0,5,33,2017,12,23
290557,290557,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,45,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,41.0,6,33,2018,3,10
290603,290603,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,19,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,13.0,1,34,2018,5,26
290649,290649,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,34,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,34.0,3,34,2018,1,6
290678,290678,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,40,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,33.0,1,34,2018,3,10
290687,290687,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,42,Attention,Charlie Puth,AttentionCharlie Puth,1,36.0,5,34,2017,12,30
290714,290714,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,49,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,45.0,6,34,2018,3,17
290780,290780,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,33,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,34.0,3,35,2018,1,13
290806,290806,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,39,Attention,Charlie Puth,AttentionCharlie Puth,1,44.0,5,35,2018,1,6
290836,290836,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,48,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,49.0,6,35,2018,3,24
290904,290904,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,34,Attention,Charlie Puth,AttentionCharlie Puth,1,39.0,5,36,2018,1,13
290941,290941,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,44,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,33.0,3,36,2018,1,20
291038,291038,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,41,Attention,Charlie Puth,AttentionCharlie Puth,1,34.0,5,37,2018,1,20
291056,291056,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,45,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,44.0,3,37,2018,1,27
291145,291145,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,44,Attention,Charlie Puth,AttentionCharlie Puth,1,41.0,5,38,2018,1,27
291149,291149,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,46,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,45.0,3,38,2018,2,3
291194,291194,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,33,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,46.0,3,39,2018,2,10
291237,291237,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,48,Attention,Charlie Puth,AttentionCharlie Puth,1,44.0,5,39,2018,2,3
291240,291240,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,49,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,42.0,3,39,2017,12,2
291294,291294,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,40,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,33.0,3,40,2018,2,17
291342,291342,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,26,Believer,Imagine Dragons,BelieverImagine Dragons,1,24.0,4,41,2017,12,2
291371,291371,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,45,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,40.0,3,41,2018,2,24
291400,291400,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,23,Believer,Imagine Dragons,BelieverImagine Dragons,1,26.0,4,42,2017,12,9
291457,291457,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,25,Believer,Imagine Dragons,BelieverImagine Dragons,1,23.0,4,43,2017,12,16
291499,291499,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,22,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,18.0,1,44,2017,12,2
291508,291508,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,30,Believer,Imagine Dragons,BelieverImagine Dragons,1,25.0,4,44,2017,12,23
291539,291539,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,19,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,22.0,1,45,2017,12,9
291548,291548,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,30,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,26.0,1,45,2017,12,2
291553,291553,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,33,Believer,Imagine Dragons,BelieverImagine Dragons,1,30.0,4,45,2017,12,30
291575,291575,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,23,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,19.0,1,46,2017,12,16
291577,291577,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,25,Believer,Imagine Dragons,BelieverImagine Dragons,1,40.0,4,46,2018,1,6
291584,291584,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,31,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,30.0,1,46,2017,12,9
291606,291606,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,16,Believer,Imagine Dragons,BelieverImagine Dragons,1,25.0,4,47,2018,1,13
291610,291610,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,26,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,31.0,1,47,2017,12,16
291616,291616,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,32,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,23.0,1,47,2017,12,23
291636,291636,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,25,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,26.0,1,48,2017,12,23
291640,291640,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,30,Believer,Imagine Dragons,BelieverImagine Dragons,1,16.0,4,48,2018,1,20
291642,291642,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,31,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,32.0,1,48,2017,12,30
291661,291661,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,23,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,25.0,1,49,2017,12,30
291663,291663,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,26,Believer,Imagine Dragons,BelieverImagine Dragons,1,30.0,4,49,2018,1,27
291666,291666,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,30,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,36.0,1,49,2018,1,6
291683,291683,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,19,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,24.0,1,50,2018,1,6
291687,291687,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,25,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,30.0,1,50,2018,1,13
291689,291689,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,28,Believer,Imagine Dragons,BelieverImagine Dragons,1,26.0,4,50,2018,2,3
291706,291706,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,13,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,19.0,1,51,2018,1,13
291710,291710,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,29,Believer,Imagine Dragons,BelieverImagine Dragons,1,28.0,4,51,2018,2,10
291713,291713,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,34,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,25.0,1,51,2018,1,20
291725,291725,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,22,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,13.0,1,52,2018,1,20
291742,291742,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,21,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,22.0,1,53,2018,1,27
291752,291752,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,22,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,21.0,1,54,2018,2,3
291760,291760,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,22,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,22.0,1,55,2018,2,10
291768,291768,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,23,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,22.0,1,56,2018,2,17
291775,291775,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,24,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,23.0,1,57,2018,2,24
291781,291781,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,24,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,24.0,1,58,2018,3,3
291807,291807,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,47,A Holly Jolly Christmas,Burl Ives,A Holly Jolly ChristmasBurl Ives,2,,47,2,2017,12,23
291811,291811,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,53,Tell Me You Love Me,Demi Lovato,Tell Me You Love MeDemi Lovato,2,,53,2,2017,12,23
291813,291813,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,56,The Champion,Carrie Underwood Featuring Ludacris,The ChampionCarrie Underwood Featuring Ludacris,2,,56,2,2018,2,17
291867,291867,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,80,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,Pull Up N WreckBig Sean & Metro Boomin Featuring 21 Savage,2,,80,2,2017,12,30
291883,291883,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,82,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,Dark Knight DummoTrippie Redd Featuring Travis Scott,2,,82,2,2018,3,10
291884,291884,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,82,Broken Clocks,SZA,Broken ClocksSZA,2,,82,2,2018,4,14
291920,291920,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,87,Tequila,Dan + Shay,TequilaDan + Shay,2,,87,2,2018,3,31
291962,291962,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,91,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,SativaJhene Aiko Featuring Swae Lee Or Rae Sremmurd,2,,91,2,2018,3,31
291980,291980,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,92,Alone,Halsey Featuring Big Sean & Stefflon Don,AloneHalsey Featuring Big Sean & Stefflon Don,2,,92,2,2018,5,5
